char,txt_file,image_group_id,work_id,reference
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530346.jpg"": [[751, 7]]}"
ྶ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530359.jpg"": [[1239, 8]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530363.jpg"": [[1068, 7]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530364.jpg"": [[179, 2]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530368.jpg"": [[951, 7]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530384.jpg"": [[992, 8]]}"
ཎྛཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[140, 1]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[508, 4]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[607, 5]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[295, 3]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[125, 1], [141, 1]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530385.jpg"": [[509, 4]]}"
ྴ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530386.jpg"": [[1159, 8]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530387.jpg"": [[63, 1]]}"
སྐྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530392.jpg"": [[31, 1]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530403.jpg"": [[685, 7]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530404.jpg"": [[1226, 11]]}"
མྨཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530405.jpg"": [[581, 4]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530405.jpg"": [[563, 4]]}"
ྵ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530405.jpg"": [[776, 5], [809, 5]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530409.jpg"": [[885, 7]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530412.jpg"": [[735, 6]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530419.jpg"": [[227, 2]]}"
༼,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530421.jpg"": [[167, 2]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530422.jpg"": [[1173, 7]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530423.jpg"": [[429, 4], [753, 6]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530425.jpg"": [[64, 1]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530427.jpg"": [[461, 5]]}"
ཐྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530430.jpg"": [[117, 1]]}"
ཐྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530436.jpg"": [[388, 5]]}"
ཟྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530438.jpg"": [[166, 2]]}"
ཀཱུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[64, 1]]}"
ནྱཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[472, 4]]}"
ཞཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[634, 5]]}"
རྐྐ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[1265, 11]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[722, 7]]}"
ྪ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530466.jpg"": [[638, 5], [993, 8]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530470.jpg"": [[267, 3]]}"
རྦུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530475.jpg"": [[942, 7]]}"
ཤྲཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530476.jpg"": [[897, 8]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530477.jpg"": [[134, 1]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530483.jpg"": [[429, 4]]}"
ཎྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530490.jpg"": [[697, 6]]}"
ཎྞཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530490.jpg"": [[697, 6]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530490.jpg"": [[698, 6]]}"
ནྣཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530491.jpg"": [[1463, 10]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530494.jpg"": [[900, 7]]}"
ཀཱུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530496.jpg"": [[659, 5]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530498.jpg"": [[1073, 8]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530499.jpg"": [[514, 4]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530501.jpg"": [[17, 1]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530502.jpg"": [[373, 5]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530502.jpg"": [[374, 5]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530504.jpg"": [[187, 2]]}"
སྟྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530504.jpg"": [[202, 2]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530508.jpg"": [[790, 6]]}"
རྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530508.jpg"": [[98, 1]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530508.jpg"": [[791, 6]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530508.jpg"": [[1437, 9], [1459, 9], [1483, 9]]}"
ཧྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530519.jpg"": [[491, 6]]}"
ྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530519.jpg"": [[492, 6]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530526.jpg"": [[136, 1]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530526.jpg"": [[434, 4]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530527.jpg"": [[302, 2]]}"
རྫྙ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530532.jpg"": [[852, 7]]}"
འྲ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530536.jpg"": [[105, 1]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530537.jpg"": [[1255, 8]]}"
གྒ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530543.jpg"": [[897, 9]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530543.jpg"": [[954, 9]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530543.jpg"": [[955, 9], [956, 9]]}"
ྠ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530543.jpg"": [[933, 9], [952, 9]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530544.jpg"": [[1501, 12]]}"
རྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530549.jpg"": [[427, 5]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530549.jpg"": [[1047, 8]]}"
གྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530551.jpg"": [[188, 3]]}"
ྛ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530554.jpg"": [[24, 1]]}"
རྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530562.jpg"": [[348, 4]]}"
ྚ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530562.jpg"": [[101, 1]]}"
ྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530562.jpg"": [[349, 4]]}"
པྤ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530565.jpg"": [[595, 5], [679, 7]]}"
ཅྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530575.jpg"": [[208, 2]]}"
ཐྱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530578.jpg"": [[0, 1]]}"
གྣ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530592.jpg"": [[1054, 8]]}"
ྠ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530592.jpg"": [[1262, 9]]}"
ཕྱྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530593.jpg"": [[959, 8]]}"
ནྱཱ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530598.jpg"": [[79, 1]]}"
ནྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530598.jpg"": [[1319, 12]]}"
ཀྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530599.jpg"": [[1173, 9]]}"
ྑ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530599.jpg"": [[1174, 9]]}"
ལླུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530611.jpg"": [[886, 6]]}"
སྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530614.jpg"": [[756, 5]]}"
ཧྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530617.jpg"": [[644, 5]]}"
ཧྥུ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530617.jpg"": [[644, 5]]}"
ྥ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530617.jpg"": [[645, 5]]}"
ཎྞ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530620.jpg"": [[169, 2]]}"
ཥྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530622.jpg"": [[331, 2]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530625.jpg"": [[781, 6]]}"
ༀ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530632.jpg"": [[707, 5]]}"
སྐྭ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530642.jpg"": [[218, 5]]}"
ནྷ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530643.jpg"": [[627, 5]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530646.jpg"": [[54, 1]]}"
རྻ,I1PD106653.txt,I1PD106653,W1PD96684,"{""I1PD1066530647.jpg"": [[123, 1]]}"
ཥྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540034.jpg"": [[1298, 12]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540034.jpg"": [[485, 7]]}"
ལླུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540035.jpg"": [[121, 1]]}"
ྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540035.jpg"": [[1108, 7]]}"
ཞཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540045.jpg"": [[653, 5]]}"
ཐྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540051.jpg"": [[492, 6]]}"
བྡ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540060.jpg"": [[1227, 10]]}"
ཐྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540062.jpg"": [[1034, 11]]}"
ཉྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540064.jpg"": [[709, 7]]}"
ནྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540097.jpg"": [[1069, 7]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540107.jpg"": [[1333, 10]]}"
ཞྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540109.jpg"": [[686, 5]]}"
སྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540118.jpg"": [[1108, 11]]}"
ཨྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540125.jpg"": [[839, 6]]}"
ཥྞཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540126.jpg"": [[689, 6]]}"
ཥྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540129.jpg"": [[550, 6]]}"
ཀཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540156.jpg"": [[740, 5]]}"
ཥྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540158.jpg"": [[1011, 11]]}"
སྟྲཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540158.jpg"": [[243, 2]]}"
སྐྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540203.jpg"": [[457, 4]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540203.jpg"": [[490, 4]]}"
ཥྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540219.jpg"": [[235, 2]]}"
ཧྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540221.jpg"": [[93, 1]]}"
ཧྥུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540221.jpg"": [[93, 1]]}"
ྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540221.jpg"": [[94, 1]]}"
ཛྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540225.jpg"": [[1130, 8]]}"
རྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540225.jpg"": [[1111, 8]]}"
ཌྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540231.jpg"": [[1035, 8]]}"
པདྨེ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540231.jpg"": [[1019, 8]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540231.jpg"": [[838, 6]]}"
ཧྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540236.jpg"": [[1396, 9]]}"
ཧྥུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540236.jpg"": [[1396, 9]]}"
ྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540236.jpg"": [[1397, 9]]}"
ཀྲཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540237.jpg"": [[266, 4]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540237.jpg"": [[68, 1]]}"
ཀྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540240.jpg"": [[248, 2]]}"
ཀྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540244.jpg"": [[1246, 9]]}"
ཏྟུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540244.jpg"": [[1001, 7]]}"
ྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540244.jpg"": [[1247, 9]]}"
ཀྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540250.jpg"": [[909, 9]]}"
ྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540250.jpg"": [[910, 9]]}"
ཀྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540257.jpg"": [[1493, 10]]}"
ནྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540257.jpg"": [[365, 3]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540257.jpg"": [[400, 3]]}"
ྑ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540257.jpg"": [[1494, 10]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540264.jpg"": [[1213, 10], [1408, 10]]}"
ཏྟུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540264.jpg"": [[381, 2]]}"
དྡཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540264.jpg"": [[371, 2]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540264.jpg"": [[1520, 11]]}"
ྴ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540264.jpg"": [[916, 7]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540265.jpg"": [[558, 5]]}"
ངྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540267.jpg"": [[103, 1]]}"
རྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540279.jpg"": [[1201, 10]]}"
རྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540279.jpg"": [[1099, 10]]}"
ངྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540281.jpg"": [[1001, 9]]}"
ཧྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540283.jpg"": [[973, 7]]}"
ྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540283.jpg"": [[974, 7]]}"
རྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540286.jpg"": [[1065, 8]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540290.jpg"": [[1034, 7]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540290.jpg"": [[1117, 8], [1200, 8]]}"
པདྨེ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540291.jpg"": [[347, 2]]}"
ཛྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540291.jpg"": [[607, 3]]}"
ཛྲཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540291.jpg"": [[1251, 8]]}"
རྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540291.jpg"": [[702, 5]]}"
གྒ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540296.jpg"": [[337, 2]]}"
ཎྜཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540304.jpg"": [[492, 3]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540304.jpg"": [[606, 3]]}"
ཏྠུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540304.jpg"": [[669, 4]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540304.jpg"": [[670, 4]]}"
ཞཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540313.jpg"": [[889, 6]]}"
ཟྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540313.jpg"": [[503, 4]]}"
འྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540314.jpg"": [[909, 9]]}"
ནྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540317.jpg"": [[1141, 10]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540317.jpg"": [[1162, 10]]}"
ཐྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540322.jpg"": [[692, 6]]}"
ཛྫཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540323.jpg"": [[924, 7]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540323.jpg"": [[940, 7]]}"
ནྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540329.jpg"": [[533, 6]]}"
ཥྞཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540329.jpg"": [[882, 7]]}"
ཀཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540330.jpg"": [[280, 4]]}"
གྣ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540330.jpg"": [[466, 5]]}"
ཎཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540337.jpg"": [[570, 5]]}"
ཌྜ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540346.jpg"": [[695, 5]]}"
ཎྜཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540353.jpg"": [[833, 9]]}"
པདྨེ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540358.jpg"": [[1172, 14]]}"
ཧྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540358.jpg"": [[113, 6], [1337, 15]]}"
ཧྥུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540358.jpg"": [[113, 6], [1337, 15]]}"
ྥ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540358.jpg"": [[114, 6], [1338, 15]]}"
ཎྜཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540364.jpg"": [[545, 6]]}"
རྻ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540364.jpg"": [[785, 7]]}"
སྐཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540364.jpg"": [[525, 5], [748, 7]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540383.jpg"": [[228, 2]]}"
ཟྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540413.jpg"": [[211, 3]]}"
རྻ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540416.jpg"": [[1212, 8]]}"
ཞྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540418.jpg"": [[679, 5]]}"
ྠ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540418.jpg"": [[501, 3]]}"
ཞྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540419.jpg"": [[425, 3]]}"
རྡྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540424.jpg"": [[367, 3]]}"
ནྣཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540428.jpg"": [[1213, 10]]}"
རྡྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540428.jpg"": [[117, 1]]}"
རྻ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540449.jpg"": [[1247, 10]]}"
ཞྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540460.jpg"": [[1218, 10]]}"
རྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540469.jpg"": [[734, 6]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540470.jpg"": [[771, 6]]}"
པླ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540476.jpg"": [[871, 7]]}"
ཛྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540476.jpg"": [[341, 4]]}"
དྱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540479.jpg"": [[798, 5]]}"
རྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540522.jpg"": [[518, 5]]}"
ཟྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540544.jpg"": [[622, 6]]}"
ཞྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540546.jpg"": [[431, 4]]}"
རྻ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540566.jpg"": [[64, 1]]}"
བྡ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540567.jpg"": [[1090, 7]]}"
ྴ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540582.jpg"": [[1449, 10]]}"
ཥྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540586.jpg"": [[710, 6]]}"
ངྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540591.jpg"": [[1047, 7]]}"
ཊཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540606.jpg"": [[608, 6]]}"
ཡཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540606.jpg"": [[436, 5]]}"
ཞཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540607.jpg"": [[788, 6]]}"
ཥྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540607.jpg"": [[1165, 9]]}"
ཞྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540616.jpg"": [[1101, 11]]}"
སྐྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540617.jpg"": [[241, 2]]}"
ངྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540622.jpg"": [[32, 1]]}"
ཊྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540637.jpg"": [[729, 6]]}"
ཊྭཱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540637.jpg"": [[729, 6]]}"
ཀཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540670.jpg"": [[756, 7]]}"
ཉྭ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540671.jpg"": [[1526, 9]]}"
ཐྲ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540673.jpg"": [[1260, 13]]}"
སྷ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540675.jpg"": [[1035, 9]]}"
ངྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540689.jpg"": [[1184, 8]]}"
ཀཱུ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540690.jpg"": [[496, 5]]}"
ཐྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540692.jpg"": [[454, 4]]}"
འྱ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540696.jpg"": [[309, 2]]}"
ཎྞ,I1PD106654.txt,I1PD106654,W1PD96684,"{""I1PD1066540701.jpg"": [[336, 2]]}"
ཛྫཱ,I1PD106655.txt,I1PD106655,W1PD96684,"{""I1PD1066550025.jpg"": [[1227, 10]]}"
